feature	coef	Family_Name
M0261_1.02_REV_1_OC_P_LEAF	0	bZIP
M0261_1.02_FWD_4_OC_P_LEAF	0	bZIP
M0261_1.02_REV_6	0	bZIP
M0261_1.02_REV_6_OC_P_LEAF	0	bZIP
M0261_1.02_FWD_2	0	bZIP
M0261_1.02_FWD_5	0	bZIP
M0261_1.02_REV_5_OC_P_ROOT	0	bZIP
M0261_1.02_REV_4_OC_P_LEAF	0	bZIP
M0261_1.02_FWD_5_OC_P_LEAF	0	bZIP
M0261_1.02_FWD_7_OC_P_LEAF	0	bZIP
M0261_1.02_FWD_3_OC_P_ROOT	0	bZIP
M0261_1.02_FWD_3	0	bZIP
M0261_1.02_FWD_7_OC_P_ROOT	0	bZIP
M0261_1.02_REV_2	0	bZIP
M0261_1.02_REV_1_OC_P_ROOT	0	bZIP
M0261_1.02_FWD_4	0	bZIP
M0261_1.02_FWD_6_OC_P_ROOT	0	bZIP
M0261_1.02_FWD_6_OC_P_LEAF	0	bZIP
M0261_1.02_REV_2_OC_P_ROOT	0	bZIP
M0261_1.02_REV_4_OC_P_ROOT	0	bZIP
M0261_1.02_REV_5_OC_P_LEAF	0	bZIP
M0261_1.02_REV_3_OC_P_ROOT	0	bZIP
M0261_1.02_REV_7_OC_P_LEAF	0	bZIP
M0261_1.02_REV_5	0	bZIP
M0261_1.02_REV_4	0	bZIP
M0261_1.02_FWD_1_OC_P_ROOT	0	bZIP
M0261_1.02_FWD_1_OC_P_LEAF	0	bZIP
M0261_1.02_REV_7_OC_P_ROOT	0	bZIP
M0261_1.02_FWD_6	0	bZIP
M0261_1.02_REV_6_OC_P_ROOT	0	bZIP
M0261_1.02_FWD_2_OC_P_LEAF	0	bZIP
M0261_1.02_REV_2_OC_P_LEAF	0	bZIP
M0262_1.02_REV_3_OC_P_LEAF	0	bZIP
M0262_1.02_FWD_1	0	bZIP
M0262_1.02_FWD_2_OC_P_LEAF	0	bZIP
M0262_1.02_REV_4_OC_P_ROOT	0	bZIP
M0262_1.02_REV_2_OC_P_ROOT	0	bZIP
M0262_1.02_REV_5_OC_P_ROOT	0	bZIP
M0262_1.02_REV_7_OC_P_ROOT	0	bZIP
M0262_1.02_FWD_1_OC_P_LEAF	0	bZIP
M0262_1.02_REV_1_OC_P_LEAF	0	bZIP
M0262_1.02_REV_2_OC_P_LEAF	0	bZIP
M0262_1.02_REV_6_OC_P_ROOT	0	bZIP
M0262_1.02_REV_7_OC_P_LEAF	0	bZIP
M0262_1.02_FWD_6_OC_P_ROOT	0	bZIP
M0262_1.02_REV_3	0	bZIP
M0262_1.02_REV_3_OC_P_ROOT	0	bZIP
M0262_1.02_REV_4_OC_P_LEAF	0	bZIP
M0262_1.02_FWD_2_OC_P_ROOT	0	bZIP
M0262_1.02_REV_6_OC_P_LEAF	0	bZIP
M0262_1.02_FWD_5_OC_P_ROOT	0	bZIP
M0262_1.02_FWD_7_OC_P_ROOT	0	bZIP
M0262_1.02_FWD_3	0	bZIP
M0262_1.02_FWD_7_OC_P_LEAF	0	bZIP
M0262_1.02_REV_2	0	bZIP
M0262_1.02_REV_6	0	bZIP
M0262_1.02_FWD_1_OC_P_ROOT	0	bZIP
M0262_1.02_FWD_3_OC_P_LEAF	0	bZIP
M0262_1.02_REV_5_OC_P_LEAF	0	bZIP
M0262_1.02_FWD_3_OC_P_ROOT	0	bZIP
M0262_1.02_FWD_6_OC_P_LEAF	0	bZIP
M0262_1.02_FWD_5	0	bZIP
M0262_1.02_FWD_4_OC_P_LEAF	0	bZIP
M0262_1.02_FWD_4_OC_P_ROOT	0	bZIP
M0262_1.02_FWD_5_OC_P_LEAF	0	bZIP
M0263_1.02_REV_2_OC_P_LEAF	0	bZIP
M0263_1.02_REV_5_OC_P_LEAF	0	bZIP
M0263_1.02_REV_1_OC_P_ROOT	0	bZIP
M0263_1.02_REV_6_OC_P_ROOT	0	bZIP
M0263_1.02_REV_6_OC_P_LEAF	0	bZIP
M0263_1.02_FWD_2_OC_P_LEAF	0	bZIP
M0263_1.02_FWD_4_OC_P_ROOT	0	bZIP
M0263_1.02_REV_5_OC_P_ROOT	0	bZIP
M0263_1.02_FWD_3	0	bZIP
M0263_1.02_FWD_4_OC_P_LEAF	0	bZIP
M0263_1.02_FWD_5_OC_P_ROOT	0	bZIP
M0263_1.02_REV_6	0	bZIP
M0263_1.02_FWD_5_OC_P_LEAF	0	bZIP
M0263_1.02_REV_1	0	bZIP
M0263_1.02_FWD_1_OC_P_LEAF	0	bZIP
M0263_1.02_REV_2	0	bZIP
M0263_1.02_REV_4_OC_P_LEAF	0	bZIP
M0263_1.02_FWD_2_OC_P_ROOT	0	bZIP
M0263_1.02_REV_3	0	bZIP
M0263_1.02_FWD_3_OC_P_ROOT	0	bZIP
M0263_1.02_FWD_7_OC_P_ROOT	0	bZIP
M0263_1.02_FWD_6_OC_P_LEAF	0	bZIP
M0263_1.02_REV_1_OC_P_LEAF	0	bZIP
M0263_1.02_REV_5	0	bZIP
M0263_1.02_REV_2_OC_P_ROOT	0	bZIP
M0263_1.02_REV_7	0	bZIP
M0263_1.02_FWD_3_OC_P_LEAF	0	bZIP
M0263_1.02_REV_3_OC_P_ROOT	0	bZIP
M0263_1.02_FWD_2	0	bZIP
M0263_1.02_REV_4_OC_P_ROOT	0	bZIP
M0263_1.02_REV_7_OC_P_ROOT	0	bZIP
M0263_1.02_FWD_6_OC_P_ROOT	0	bZIP
M0263_1.02_REV_3_OC_P_LEAF	0	bZIP
M0263_1.02_REV_4	0	bZIP
M0263_1.02_FWD_7_OC_P_LEAF	0	bZIP
M0263_1.02_FWD_6	0	bZIP
M0263_1.02_FWD_7	0	bZIP
M0263_1.02_REV_7_OC_P_LEAF	0	bZIP
M0263_1.02_FWD_1_OC_P_ROOT	0	bZIP
M0263_1.02_FWD_1	0	bZIP
M0264_1.02_REV_6_OC_P_LEAF	0	bZIP
M0264_1.02_REV_2_OC_P_ROOT	0	bZIP
M0264_1.02_FWD_5_OC_P_ROOT	0	bZIP
M0264_1.02_FWD_7	0	bZIP
M0264_1.02_FWD_3	0	bZIP
M0264_1.02_REV_7_OC_P_ROOT	0	bZIP
M0264_1.02_REV_2	0	bZIP
M0264_1.02_FWD_7_OC_P_ROOT	0	bZIP
M0264_1.02_REV_7	0	bZIP
M0264_1.02_REV_3_OC_P_LEAF	0	bZIP
M0264_1.02_REV_6_OC_P_ROOT	0	bZIP
M0264_1.02_FWD_2_OC_P_ROOT	0	bZIP
M0264_1.02_REV_4	0	bZIP
M0264_1.02_FWD_5	0	bZIP
M0264_1.02_FWD_6_OC_P_LEAF	0	bZIP
M0264_1.02_REV_3_OC_P_ROOT	0	bZIP
M0264_1.02_REV_1	0	bZIP
M0264_1.02_REV_5	0	bZIP
M0264_1.02_FWD_7_OC_P_LEAF	0	bZIP
M0264_1.02_FWD_2_OC_P_LEAF	0	bZIP
M0264_1.02_REV_6	0	bZIP
M0264_1.02_REV_5_OC_P_ROOT	0	bZIP
M0264_1.02_FWD_4_OC_P_ROOT	0	bZIP
M0264_1.02_REV_4_OC_P_ROOT	0	bZIP
M0264_1.02_FWD_3_OC_P_LEAF	0	bZIP
M0264_1.02_FWD_1	0	bZIP
M0264_1.02_REV_2_OC_P_LEAF	0	bZIP
M0264_1.02_FWD_3_OC_P_ROOT	0	bZIP
M0264_1.02_REV_3	0	bZIP
M0264_1.02_REV_4_OC_P_LEAF	0	bZIP
M0264_1.02_FWD_1_OC_P_ROOT	0	bZIP
M0264_1.02_FWD_6	0	bZIP
M0264_1.02_FWD_4	0	bZIP
M0264_1.02_REV_5_OC_P_LEAF	0	bZIP
M0264_1.02_FWD_4_OC_P_LEAF	0	bZIP
M0264_1.02_FWD_5_OC_P_LEAF	0	bZIP
M0264_1.02_REV_1_OC_P_ROOT	0	bZIP
M0264_1.02_FWD_1_OC_P_LEAF	0	bZIP
M0264_1.02_REV_1_OC_P_LEAF	0	bZIP
M0264_1.02_FWD_6_OC_P_ROOT	0	bZIP
M0265_1.02_REV_2_OC_P_ROOT	0	bZIP
M0265_1.02_REV_5	0	bZIP
M0265_1.02_REV_3_OC_P_LEAF	0	bZIP
M0265_1.02_REV_1_OC_P_ROOT	0	bZIP
M0265_1.02_REV_7_OC_P_LEAF	0	bZIP
M0265_1.02_REV_1_OC_P_LEAF	0	bZIP
M0265_1.02_REV_7	0	bZIP
M0265_1.02_REV_7_OC_P_ROOT	0	bZIP
M0265_1.02_REV_5_OC_P_LEAF	0	bZIP
M0265_1.02_REV_6_OC_P_ROOT	0	bZIP
M0265_1.02_FWD_6_OC_P_ROOT	0	bZIP
M0265_1.02_FWD_7_OC_P_ROOT	0	bZIP
M0265_1.02_REV_3_OC_P_ROOT	0	bZIP
M0265_1.02_FWD_4_OC_P_LEAF	0	bZIP
M0265_1.02_FWD_5_OC_P_ROOT	0	bZIP
M0265_1.02_FWD_5	0	bZIP
M0265_1.02_REV_1	0	bZIP
M0265_1.02_FWD_1	0	bZIP
M0265_1.02_REV_5_OC_P_ROOT	0	bZIP
M0265_1.02_FWD_1_OC_P_ROOT	0	bZIP
M0265_1.02_REV_6	0	bZIP
M0265_1.02_FWD_6_OC_P_LEAF	0	bZIP
M0265_1.02_FWD_5_OC_P_LEAF	0	bZIP
M0265_1.02_FWD_7	0	bZIP
M0265_1.02_FWD_2_OC_P_LEAF	0	bZIP
M0265_1.02_FWD_3	0	bZIP
M0265_1.02_REV_2	0	bZIP
M0265_1.02_FWD_2	0	bZIP
M0265_1.02_REV_6_OC_P_LEAF	0	bZIP
M0265_1.02_FWD_6	0	bZIP
M0265_1.02_FWD_1_OC_P_LEAF	0	bZIP
M0265_1.02_FWD_4	0	bZIP
M0265_1.02_FWD_2_OC_P_ROOT	0	bZIP
M0265_1.02_FWD_3_OC_P_LEAF	0	bZIP
M0265_1.02_FWD_3_OC_P_ROOT	0	bZIP
M0265_1.02_REV_4_OC_P_ROOT	0	bZIP
M0265_1.02_FWD_4_OC_P_ROOT	0	bZIP
M0265_1.02_REV_4	0	bZIP
M0265_1.02_REV_2_OC_P_LEAF	0	bZIP
M0265_1.02_REV_3	0	bZIP
M0265_1.02_FWD_7_OC_P_LEAF	0	bZIP
M0266_1.02_REV_6_OC_P_LEAF	0	bZIP
M0266_1.02_REV_7_OC_P_LEAF	0	bZIP
M0266_1.02_FWD_5_OC_P_ROOT	0	bZIP
M0266_1.02_REV_4_OC_P_ROOT	0	bZIP
M0266_1.02_REV_7_OC_P_ROOT	0	bZIP
M0266_1.02_FWD_7_OC_P_ROOT	0	bZIP
M0266_1.02_REV_4	0	bZIP
M0266_1.02_REV_4_OC_P_LEAF	0	bZIP
M0266_1.02_REV_7	0	bZIP
M0266_1.02_FWD_4_OC_P_ROOT	0	bZIP
M0266_1.02_REV_3_OC_P_ROOT	0	bZIP
M0266_1.02_REV_5	0	bZIP
M0266_1.02_FWD_1	0	bZIP
M0266_1.02_REV_3_OC_P_LEAF	0	bZIP
M0266_1.02_REV_6_OC_P_ROOT	0	bZIP
M0266_1.02_FWD_6_OC_P_LEAF	0	bZIP
M0266_1.02_REV_2_OC_P_ROOT	0	bZIP
M0266_1.02_FWD_4_OC_P_LEAF	0	bZIP
M0266_1.02_FWD_2_OC_P_LEAF	0	bZIP
M0266_1.02_FWD_2	0	bZIP
M0266_1.02_FWD_5_OC_P_LEAF	0	bZIP
M0266_1.02_FWD_2_OC_P_ROOT	0	bZIP
M0266_1.02_FWD_6_OC_P_ROOT	0	bZIP
M0266_1.02_REV_3	0	bZIP
M0266_1.02_FWD_1_OC_P_ROOT	0	bZIP
M0266_1.02_REV_1	0	bZIP
M0266_1.02_FWD_4	0	bZIP
M0266_1.02_REV_5_OC_P_LEAF	0	bZIP
M0266_1.02_FWD_3	0	bZIP
M0266_1.02_FWD_3_OC_P_LEAF	0	bZIP
M0266_1.02_FWD_7	0	bZIP
M0266_1.02_REV_6	0	bZIP
M0266_1.02_REV_1_OC_P_LEAF	0	bZIP
M0266_1.02_FWD_1_OC_P_LEAF	0	bZIP
M0266_1.02_FWD_3_OC_P_ROOT	0	bZIP
M0266_1.02_REV_1_OC_P_ROOT	0	bZIP
M0266_1.02_REV_2_OC_P_LEAF	0	bZIP
M0266_1.02_REV_2	0	bZIP
M0266_1.02_REV_5_OC_P_ROOT	0	bZIP
M0266_1.02_FWD_7_OC_P_LEAF	0	bZIP
M0267_1.02_REV_5_OC_P_LEAF	0	bZIP
M0267_1.02_FWD_3_OC_P_LEAF	0	bZIP
M0267_1.02_FWD_6_OC_P_ROOT	0	bZIP
M0267_1.02_FWD_3_OC_P_ROOT	0	bZIP
M0267_1.02_FWD_1_OC_P_ROOT	0	bZIP
M0267_1.02_REV_2_OC_P_ROOT	0	bZIP
M0267_1.02_FWD_2	0	bZIP
M0267_1.02_REV_7_OC_P_LEAF	0	bZIP
M0267_1.02_REV_7	0	bZIP
M0267_1.02_REV_6_OC_P_LEAF	0	bZIP
M0267_1.02_FWD_4_OC_P_LEAF	0	bZIP
M0267_1.02_REV_7_OC_P_ROOT	0	bZIP
M0267_1.02_REV_5_OC_P_ROOT	0	bZIP
M0267_1.02_FWD_3	0	bZIP
M0267_1.02_REV_4	0	bZIP
M0267_1.02_REV_1_OC_P_LEAF	0	bZIP
M0267_1.02_FWD_6_OC_P_LEAF	0	bZIP
M0267_1.02_FWD_4	0	bZIP
M0267_1.02_REV_1	0	bZIP
M0267_1.02_FWD_7	0	bZIP
M0267_1.02_FWD_2_OC_P_ROOT	0	bZIP
M0267_1.02_REV_6_OC_P_ROOT	0	bZIP
M0267_1.02_FWD_6	0	bZIP
M0267_1.02_REV_2_OC_P_LEAF	0	bZIP
M0267_1.02_FWD_4_OC_P_ROOT	0	bZIP
M0267_1.02_REV_1_OC_P_ROOT	0	bZIP
M0267_1.02_FWD_5_OC_P_LEAF	0	bZIP
M0267_1.02_REV_3_OC_P_ROOT	0	bZIP
M0267_1.02_REV_4_OC_P_LEAF	0	bZIP
M0267_1.02_FWD_5	0	bZIP
M0267_1.02_REV_5	0	bZIP
M0267_1.02_FWD_7_OC_P_ROOT	0	bZIP
M0267_1.02_REV_3_OC_P_LEAF	0	bZIP
M0267_1.02_REV_4_OC_P_ROOT	0	bZIP
M0267_1.02_REV_3	0	bZIP
M0267_1.02_REV_2	0	bZIP
M0267_1.02_FWD_2_OC_P_LEAF	0	bZIP
M0267_1.02_REV_6	0	bZIP
M0267_1.02_FWD_7_OC_P_LEAF	0	bZIP
M0267_1.02_FWD_5_OC_P_ROOT	0	bZIP
M0267_1.02_FWD_1	0	bZIP
M0267_1.02_FWD_1_OC_P_LEAF	0	bZIP
M0268_1.02_FWD_1_OC_P_LEAF	0	bZIP
M0268_1.02_FWD_3	0	bZIP
M0268_1.02_FWD_2_OC_P_LEAF	0	bZIP
M0268_1.02_FWD_5	0	bZIP
M0268_1.02_FWD_1_OC_P_ROOT	0	bZIP
M0268_1.02_FWD_4_OC_P_ROOT	0	bZIP
M0268_1.02_FWD_7	0	bZIP
M0268_1.02_FWD_5_OC_P_ROOT	0	bZIP
M0268_1.02_FWD_4	0	bZIP
M0268_1.02_FWD_5_OC_P_LEAF	0	bZIP
M0268_1.02_FWD_2_OC_P_ROOT	0	bZIP
M0268_1.02_FWD_2	0	bZIP
M0268_1.02_FWD_7_OC_P_LEAF	0	bZIP
M0268_1.02_FWD_3_OC_P_LEAF	0	bZIP
M0268_1.02_REV_4_OC_P_LEAF	0	bZIP
M0268_1.02_FWD_6_OC_P_LEAF	0	bZIP
M0268_1.02_FWD_4_OC_P_LEAF	0	bZIP
M0268_1.02_REV_1	0	bZIP
M0268_1.02_FWD_6	0	bZIP
M0268_1.02_FWD_7_OC_P_ROOT	0	bZIP
M0268_1.02_REV_7_OC_P_ROOT	0	bZIP
M0268_1.02_FWD_1	0	bZIP
M0268_1.02_FWD_3_OC_P_ROOT	0	bZIP
M0268_1.02_REV_4_OC_P_ROOT	0	bZIP
M0268_1.02_REV_3_OC_P_ROOT	0	bZIP
M0268_1.02_REV_2_OC_P_LEAF	0	bZIP
M0268_1.02_REV_5_OC_P_ROOT	0	bZIP
M0268_1.02_REV_6_OC_P_LEAF	0	bZIP
M0268_1.02_REV_3	0	bZIP
M0268_1.02_REV_3_OC_P_LEAF	0	bZIP
M0268_1.02_REV_2	0	bZIP
M0268_1.02_FWD_6_OC_P_ROOT	0	bZIP
M0268_1.02_REV_4	0	bZIP
M0268_1.02_REV_6_OC_P_ROOT	0	bZIP
M0268_1.02_REV_7_OC_P_LEAF	0	bZIP
M0268_1.02_REV_2_OC_P_ROOT	0	bZIP
M0268_1.02_REV_6	0	bZIP
M0268_1.02_REV_5	0	bZIP
M0268_1.02_REV_5_OC_P_LEAF	0	bZIP
M0268_1.02_REV_1_OC_P_LEAF	0	bZIP
M0268_1.02_REV_1_OC_P_ROOT	0	bZIP
M0269_1.02_FWD_7_OC_P_ROOT	0	bZIP
M0269_1.02_REV_3_OC_P_LEAF	0	bZIP
M0269_1.02_FWD_4_OC_P_ROOT	0	bZIP
M0269_1.02_FWD_3_OC_P_ROOT	0	bZIP
M0269_1.02_REV_1_OC_P_LEAF	0	bZIP
M0269_1.02_FWD_7_OC_P_LEAF	0	bZIP
M0269_1.02_REV_4_OC_P_LEAF	0	bZIP
M0269_1.02_REV_6	0	bZIP
M0269_1.02_FWD_7	0	bZIP
M0269_1.02_REV_2_OC_P_ROOT	0	bZIP
M0269_1.02_REV_3_OC_P_ROOT	0	bZIP
M0269_1.02_FWD_1	0	bZIP
M0269_1.02_REV_4	0	bZIP
M0269_1.02_REV_3	0	bZIP
M0269_1.02_REV_5_OC_P_LEAF	0	bZIP
M0269_1.02_FWD_6	0	bZIP
M0269_1.02_FWD_4_OC_P_LEAF	0	bZIP
M0269_1.02_FWD_5_OC_P_LEAF	0	bZIP
M0269_1.02_REV_7	0	bZIP
M0269_1.02_FWD_2_OC_P_ROOT	0	bZIP
M0269_1.02_REV_4_OC_P_ROOT	0	bZIP
M0269_1.02_FWD_1_OC_P_LEAF	0	bZIP
M0269_1.02_REV_6_OC_P_ROOT	0	bZIP
M0269_1.02_REV_5	0	bZIP
M0269_1.02_FWD_3	0	bZIP
M0269_1.02_REV_5_OC_P_ROOT	0	bZIP
M0269_1.02_FWD_4	0	bZIP
M0269_1.02_REV_6_OC_P_LEAF	0	bZIP
M0269_1.02_FWD_1_OC_P_ROOT	0	bZIP
M0269_1.02_REV_7_OC_P_ROOT	0	bZIP
M0269_1.02_FWD_3_OC_P_LEAF	0	bZIP
M0269_1.02_FWD_5_OC_P_ROOT	0	bZIP
M0269_1.02_FWD_6_OC_P_LEAF	0	bZIP
M0269_1.02_REV_7_OC_P_LEAF	0	bZIP
M0269_1.02_FWD_6_OC_P_ROOT	0	bZIP
M0269_1.02_REV_2_OC_P_LEAF	0	bZIP
M0269_1.02_FWD_5	0	bZIP
M0269_1.02_FWD_2_OC_P_LEAF	0	bZIP
M0269_1.02_REV_2	0	bZIP
M0269_1.02_REV_1_OC_P_ROOT	0	bZIP
M0270_1.02_REV_6_OC_P_LEAF	0	bZIP
M0270_1.02_FWD_3_OC_P_LEAF	0	bZIP
M0270_1.02_REV_7	0	bZIP
M0270_1.02_FWD_2_OC_P_LEAF	0	bZIP
M0270_1.02_FWD_2	0	bZIP
M0270_1.02_FWD_6_OC_P_LEAF	0	bZIP
M0270_1.02_FWD_1	0	bZIP
M0270_1.02_REV_1_OC_P_ROOT	0	bZIP
M0270_1.02_REV_5_OC_P_ROOT	0	bZIP
M0270_1.02_FWD_6	0	bZIP
M0270_1.02_REV_2	0	bZIP
M0270_1.02_FWD_1_OC_P_ROOT	0	bZIP
M0270_1.02_REV_6	0	bZIP
M0270_1.02_FWD_4	0	bZIP
M0270_1.02_REV_7_OC_P_ROOT	0	bZIP
M0270_1.02_FWD_7_OC_P_ROOT	0	bZIP
M0270_1.02_FWD_5_OC_P_LEAF	0	bZIP
M0270_1.02_FWD_1_OC_P_LEAF	0	bZIP
M0270_1.02_REV_1	0	bZIP
M0270_1.02_FWD_2_OC_P_ROOT	0	bZIP
M0270_1.02_FWD_4_OC_P_LEAF	0	bZIP
M0270_1.02_REV_6_OC_P_ROOT	0	bZIP
M0270_1.02_FWD_4_OC_P_ROOT	0	bZIP
M0270_1.02_FWD_6_OC_P_ROOT	0	bZIP
M0270_1.02_REV_4_OC_P_LEAF	0	bZIP
M0270_1.02_REV_2_OC_P_LEAF	0	bZIP
M0270_1.02_FWD_7_OC_P_LEAF	0	bZIP
M0270_1.02_FWD_3	0	bZIP
M0270_1.02_REV_5_OC_P_LEAF	0	bZIP
M0270_1.02_FWD_3_OC_P_ROOT	0	bZIP
M0270_1.02_FWD_5	0	bZIP
M0270_1.02_FWD_5_OC_P_ROOT	0	bZIP
M0270_1.02_REV_1_OC_P_LEAF	0	bZIP
M0270_1.02_REV_5	0	bZIP
M0270_1.02_REV_2_OC_P_ROOT	0	bZIP
M0270_1.02_REV_4_OC_P_ROOT	0	bZIP
M0270_1.02_REV_3_OC_P_ROOT	0	bZIP
M0270_1.02_REV_4	0	bZIP
M0270_1.02_REV_7_OC_P_LEAF	0	bZIP
M0270_1.02_REV_3	0	bZIP
M0270_1.02_REV_3_OC_P_LEAF	0	bZIP
M0271_1.02_FWD_5_OC_P_LEAF	0	bZIP
M0271_1.02_FWD_4	0	bZIP
M0271_1.02_FWD_2_OC_P_ROOT	0	bZIP
M0271_1.02_REV_1_OC_P_LEAF	0	bZIP
M0271_1.02_FWD_3_OC_P_ROOT	0	bZIP
M0271_1.02_REV_3	0	bZIP
M0271_1.02_FWD_6_OC_P_LEAF	0	bZIP
M0271_1.02_REV_3_OC_P_ROOT	0	bZIP
M0271_1.02_FWD_1	0	bZIP
M0271_1.02_REV_3_OC_P_LEAF	0	bZIP
M0271_1.02_FWD_6_OC_P_ROOT	0	bZIP
M0271_1.02_REV_2_OC_P_LEAF	0	bZIP
M0271_1.02_FWD_7	0	bZIP
M0271_1.02_FWD_3_OC_P_LEAF	0	bZIP
M0271_1.02_REV_2	0	bZIP
M0271_1.02_REV_1	0	bZIP
M0271_1.02_REV_1_OC_P_ROOT	0	bZIP
M0271_1.02_FWD_2_OC_P_LEAF	0	bZIP
M0271_1.02_REV_5_OC_P_ROOT	0	bZIP
M0271_1.02_FWD_3	0	bZIP
M0271_1.02_REV_6_OC_P_LEAF	0	bZIP
M0271_1.02_REV_4	0	bZIP
M0271_1.02_REV_4_OC_P_ROOT	0	bZIP
M0271_1.02_FWD_4_OC_P_ROOT	0	bZIP
M0271_1.02_FWD_1_OC_P_LEAF	0	bZIP
M0271_1.02_REV_2_OC_P_ROOT	0	bZIP
M0271_1.02_FWD_2	0	bZIP
M0271_1.02_FWD_7_OC_P_LEAF	0	bZIP
M0271_1.02_REV_4_OC_P_LEAF	0	bZIP
M0271_1.02_REV_5_OC_P_LEAF	0	bZIP
M0271_1.02_REV_6_OC_P_ROOT	0	bZIP
M0271_1.02_FWD_6	0	bZIP
M0271_1.02_REV_7_OC_P_LEAF	0	bZIP
M0271_1.02_FWD_5_OC_P_ROOT	0	bZIP
M0271_1.02_FWD_1_OC_P_ROOT	0	bZIP
M0271_1.02_REV_7_OC_P_ROOT	0	bZIP
M0271_1.02_REV_5	0	bZIP
M0271_1.02_FWD_7_OC_P_ROOT	0	bZIP
M0271_1.02_FWD_4_OC_P_LEAF	0	bZIP
M0272_1.02_REV_5_OC_P_LEAF	0	bZIP
M0272_1.02_FWD_7_OC_P_ROOT	0	bZIP
M0272_1.02_FWD_5_OC_P_LEAF	0	bZIP
M0272_1.02_FWD_4	0	bZIP
M0272_1.02_REV_5	0	bZIP
M0272_1.02_FWD_3_OC_P_ROOT	0	bZIP
M0272_1.02_FWD_6_OC_P_ROOT	0	bZIP
M0272_1.02_FWD_6_OC_P_LEAF	0	bZIP
M0272_1.02_REV_5_OC_P_ROOT	0	bZIP
M0272_1.02_FWD_6	0	bZIP
M0272_1.02_REV_4_OC_P_ROOT	0	bZIP
M0272_1.02_REV_6	0	bZIP
M0272_1.02_REV_2_OC_P_ROOT	0	bZIP
M0272_1.02_REV_3_OC_P_LEAF	0	bZIP
M0272_1.02_FWD_4_OC_P_LEAF	0	bZIP
M0272_1.02_REV_7_OC_P_LEAF	0	bZIP
M0272_1.02_REV_6_OC_P_LEAF	0	bZIP
M0272_1.02_REV_6_OC_P_ROOT	0	bZIP
M0272_1.02_REV_7	0	bZIP
M0272_1.02_REV_4_OC_P_LEAF	0	bZIP
M0272_1.02_FWD_7_OC_P_LEAF	0	bZIP
M0272_1.02_REV_3_OC_P_ROOT	0	bZIP
M0272_1.02_REV_4	0	bZIP
M0272_1.02_REV_1_OC_P_LEAF	0	bZIP
M0272_1.02_FWD_4_OC_P_ROOT	0	bZIP
M0272_1.02_FWD_5	0	bZIP
M0272_1.02_REV_1	0	bZIP
M0272_1.02_FWD_5_OC_P_ROOT	0	bZIP
M0272_1.02_FWD_3	0	bZIP
M0272_1.02_FWD_2_OC_P_ROOT	0	bZIP
M0272_1.02_REV_2_OC_P_LEAF	0	bZIP
M0272_1.02_FWD_7	0	bZIP
M0272_1.02_FWD_1_OC_P_LEAF	0	bZIP
M0272_1.02_FWD_1_OC_P_ROOT	0	bZIP
M0272_1.02_FWD_2	0	bZIP
M0272_1.02_REV_3	0	bZIP
M0272_1.02_FWD_3_OC_P_LEAF	0	bZIP
M0272_1.02_REV_1_OC_P_ROOT	0	bZIP
M0272_1.02_REV_2	0	bZIP
M0272_1.02_FWD_1	0	bZIP
M0272_1.02_FWD_2_OC_P_LEAF	0	bZIP
M0272_1.02_REV_7_OC_P_ROOT	0	bZIP
M0273_1.02_FWD_1_OC_P_ROOT	0	bZIP
M0273_1.02_FWD_4_OC_P_LEAF	0	bZIP
M0273_1.02_FWD_3_OC_P_ROOT	0	bZIP
M0273_1.02_FWD_7_OC_P_LEAF	0	bZIP
M0273_1.02_REV_1_OC_P_ROOT	0	bZIP
M0273_1.02_REV_5_OC_P_LEAF	0	bZIP
M0273_1.02_REV_3	0	bZIP
M0273_1.02_REV_2_OC_P_LEAF	0	bZIP
M0273_1.02_FWD_1	0	bZIP
M0273_1.02_FWD_3_OC_P_LEAF	0	bZIP
M0273_1.02_FWD_6_OC_P_ROOT	0	bZIP
M0273_1.02_FWD_2_OC_P_LEAF	0	bZIP
M0273_1.02_FWD_5_OC_P_LEAF	0	bZIP
M0273_1.02_FWD_1_OC_P_LEAF	0	bZIP
M0273_1.02_FWD_2_OC_P_ROOT	0	bZIP
M0273_1.02_REV_1_OC_P_LEAF	0	bZIP
M0273_1.02_FWD_7_OC_P_ROOT	0	bZIP
M0273_1.02_REV_7_OC_P_ROOT	0	bZIP
M0273_1.02_REV_6_OC_P_ROOT	0	bZIP
M0273_1.02_FWD_2	0	bZIP
M0273_1.02_REV_1	0	bZIP
M0273_1.02_REV_4	0	bZIP
M0273_1.02_FWD_4_OC_P_ROOT	0	bZIP
M0273_1.02_REV_6	0	bZIP
M0273_1.02_FWD_3	0	bZIP
M0273_1.02_REV_4_OC_P_ROOT	0	bZIP
M0273_1.02_REV_4_OC_P_LEAF	0	bZIP
M0273_1.02_FWD_6_OC_P_LEAF	0	bZIP
M0273_1.02_FWD_5_OC_P_ROOT	0	bZIP
M0273_1.02_REV_2_OC_P_ROOT	0	bZIP
M0273_1.02_REV_5	0	bZIP
M0273_1.02_REV_3_OC_P_ROOT	0	bZIP
M0273_1.02_REV_6_OC_P_LEAF	0	bZIP
M0273_1.02_FWD_5	0	bZIP
M0273_1.02_REV_7_OC_P_LEAF	0	bZIP
M0273_1.02_REV_3_OC_P_LEAF	0	bZIP
M0273_1.02_FWD_4	0	bZIP
